-35.28125	5.746271514173174e-18	1.379520974915742e-17	
-35.25	1.517883041479706e-18	3.644017669588753e-18	
-35.21875	-5.258171746842289e-07	-1.262341710896692e-06	
-35.1875	-2.329103831311195e-06	-5.591534580510914e-06	
-35.15625	-4.76855421453282e-06	-1.14479807345432e-05	
-35.125	-5.44380437388027e-06	-1.306906974127984e-05	
-35.09375	-2.436601991170104e-06	-5.849607951956097e-06	
-35.0625	3.516868472786211e-06	8.443029209918152e-06	
-35.03125	9.23589803410185e-06	2.217283855940434e-05	
-35	1.156478076746233e-05	2.776384234484272e-05	
-34.96875	1.019251658535887e-05	2.446941531042905e-05	
-34.9375	7.988844199208482e-06	1.917900696296602e-05	
-34.90625	8.500315837356529e-06	2.040690900546335e-05	
-34.875	1.304103752614055e-05	3.130792681411054e-05	
-34.84375	1.965850865725844e-05	4.719464606112143e-05	
-34.8125	2.491680707614955e-05	5.981836727466792e-05	
-34.78125	2.679901501366207e-05	6.43370283273993e-05	
-34.75	2.632049890593174e-05	6.318824340517479e-05	
-34.71875	2.636877164740963e-05	6.330413291582737e-05	
-34.6875	2.908876585349231e-05	6.983408725175689e-05	
-34.65625	3.394681507036458e-05	8.149692075225956e-05	
-34.625	3.837442074512373e-05	9.212637827427343e-05	
-34.59375	4.027123294551811e-05	9.668010012585329e-05	
-34.5625	4.00780081412137e-05	9.621622077425207e-05	
-34.53125	4.067215703248218e-05	9.764260805112572e-05	
-34.5	4.459990199843166e-05	0.0001070720381629513	
-34.46875	5.163927347565041e-05	0.0001239716235359968	
-34.4375	5.861536256990794e-05	0.0001407192853975578	
-34.40625	6.18394666899593e-05	0.0001484594683108657	
-34.375	6.01603554609857e-05	0.0001444283863234025	
-34.34375	5.610792348382143e-05	0.0001346996171586865	
-34.3125	5.406054475672842e-05	0.0001297844266901284	
-34.28125	5.686685248763824e-05	0.0001365215959438081	
-34.25	6.37990815840542e-05	0.0001531639620725918	
-34.21875	7.186752443901227e-05	0.0001725340634085104	
-34.1875	7.842878386152513e-05	0.0001882858338789707	
-34.15625	8.215878176856485e-05	0.0001972405279557499	
-34.125	8.291573393286221e-05	0.0001990577608955448	
-34.09375	8.170978199793875e-05	0.0001961626036011779	
-34.0625	8.021838373399647e-05	0.0001925821685625851	
-34.03125	7.996784169615197e-05	0.0001919806863746096	
-34	8.165419252513474e-05	0.0001960291486408118	
-33.96875	8.483407450596552e-05	0.0002036631664199802	
-33.9375	8.857482106612108e-05	0.0002126436650421743	
-33.90625	9.219308961088757e-05	0.0002213301277999325	
-33.875	9.525814516014652e-05	0.0002286884790526631	
-33.84375	9.719575642055776e-05	0.0002333401481712861	
-33.8125	9.729330534714989e-05	0.00023357433618343	
-33.78125	9.514766926445534e-05	0.0002284232569604722	
-33.75	9.135857245377442e-05	0.0002193266827498246	
-33.71875	8.780509656599678e-05	0.0002107957692540811	
-33.6875	8.68070184772146e-05	0.0002083996596120589	
-33.65625	8.960228779415986e-05	0.00021511032868461	
-33.625	9.522173595203341e-05	0.0002286010706067722	
-33.59375	0.0001006627530826859	0.0002416634489474013	
-33.5625	0.0001028261397620407	0.0002468571424470248	
-33.53125	0.0001005097680620957	0.0002412961741950135	
-33.5	9.572529746072593e-05	0.0002298099826146509	
-33.46875	9.233801225133837e-05	0.0002216780470058888	
-33.4375	9.336900418531566e-05	0.0002241531736934854	
-33.40625	9.880054206659578e-05	0.0002371927949762495	
-33.375	0.0001055545928406247	0.0002534074041979641	
-33.34375	0.0001098387089447227	0.0002636923829185142	
-33.3125	0.0001099824673156586	0.0002640375070351465	
-33.28125	0.0001075737829033509	0.0002582549214741696	
-33.25	0.0001058845981581781	0.0002541996557584338	
-33.21875	0.0001070373605655386	0.0002569671196976607	
-33.1875	0.0001101306000076948	0.0002643931326877644	
-33.15625	0.0001123099211228047	0.0002696250803636711	
-33.125	0.0001113235798404672	0.0002672571475501004	
-33.09375	0.0001076742304624885	0.0002584960683019302	
-33.0625	0.0001045548634989026	0.0002510073303540069	
-33.03125	0.0001052851636586516	0.0002527605791969706	
-33	0.0001103435534961891	0.0002649043751574853	
-32.96875	0.0001164749353015039	0.0002796241282787675	
-32.9375	0.0001188233727910239	0.0002852620776291949	
-32.90625	0.0001148396181792198	0.0002756981838376364	
-32.875	0.0001067867955107909	0.000256365582252462	
-32.84375	0.00010059826473271	0.0002415086302424201	
-32.8125	0.000101476179983149	0.0002436162621202243	
-32.78125	0.0001098104714153827	0.0002636245924148664	
-32.75	0.0001205004523377942	0.0002892882821092051	
-32.71875	0.0001266129463910944	0.0003039626909581031	
-32.6875	0.0001244716664228904	0.0002988220695620928	
-32.65625	0.0001165514901794208	0.0002798079153823841	
-32.625	0.0001096172124216936	0.0002631606309840019	
-32.59375	0.0001095878042906279	0.0002630900301891417	
-32.5625	0.0001168895440921261	0.0002806194893953402	
-32.53125	0.0001260406595067284	0.0003025887883175739	
-32.5	0.0001300362048871388	0.0003121809884858196	
-32.46875	0.0001257021436290145	0.0003017761052543101	
-32.4375	0.000116124063724504	0.0002787817825963901	
-32.40625	0.0001083426116647089	0.0002601006668410494	
-32.375	0.00010797882765746	0.000259227321982386	
-32.34375	0.0001149670556958957	0.0002760041260939534	
-32.3125	0.0001237445146551261	0.0002970763791381305	
-32.28125	0.0001277257572599008	0.0003066342422950809	
-32.25	0.000124441369467569	0.0002987493349458485	
-32.21875	0.000117383442906888	0.00028180520394567	
-32.1875	0.0001131527333274322	0.0002716484395302733	
-32.15625	0.0001157775093778321	0.0002779498013908329	
-32.125	0.000123441139729456	0.0002963480597884565	
-32.09375	0.0001298604567141182	0.000311759065695734	
-32.0625	0.00012933972648798	0.0003105089363423639	
-32.03125	0.0001213403348809484	0.0002913046079683105	
-32	0.0001110857474303764	0.0002666861776656704	
-31.96875	0.0001056633313914642	0.0002536684554053339	
-31.9375	0.0001086225087157556	0.0002607726223025753	
-31.90625	0.0001172589108916705	0.0002815062369953314	
-31.875	0.0001247071684625121	0.000299387444871095	
-31.84375	0.0001253748817328932	0.0003009904398904712	
-31.8125	0.000118993768118215	0.0002856711497158656	
-31.78125	0.0001105537724909887	0.0002654090528636057	
-31.75	0.000106201927460934	0.0002549614757107758	
-31.71875	0.0001084485630614722	0.0002603550268617968	
-31.6875	0.0001144245998845163	0.0002747018396149434	
-31.65625	0.0001183866039281194	0.0002842135163036803	
-31.625	0.0001163065640038422	0.0002792199153275951	
-31.59375	0.0001092197543204592	0.0002622064439325361	
-31.5625	0.0001023759121966253	0.0002457762704965021	
-31.53125	0.0001012307317282601	0.000243027008697304	
-31.5	0.0001069945396462771	0.0002568643185053734	
-31.46875	0.000115739474633516	0.0002778584904817848	
-31.4375	0.0001213962495804307	0.0002914388437080448	
-31.40625	0.0001200731481693792	0.0002882624428993043	
-31.375	0.0001127804663602014	0.0002707547294292163	
-31.34375	0.0001044267672068632	0.0002506998065601146	
-31.3125	0.0001000872359184157	0.0002402817912976077	
-31.28125	0.0001014535991469207	0.000243562051773339	
-31.25	0.0001062248782179708	0.0002550165741352835	
-31.21875	0.0001103890799866187	0.0002650136716783806	
-31.1875	0.0001116488487372265	0.000268038028273297	
-31.15625	0.0001109856342769995	0.000266445833653718	
-31.125	0.0001113447165800078	0.0002673078910199583	
-31.09375	0.0001149434891359337	0.0002759475492968181	
-31.0625	0.0001211366143379876	0.0002908155312490108	
-31.03125	0.0001266701439848364	0.0003041000065723882	
-31	0.0001279990601423038	0.0003072903669801919	
-30.96875	0.0001239122819404544	0.0002974791420226274	
-30.9375	0.0001164053376151134	0.0002794570434691748	
-30.90625	0.0001094160342844511	0.000262677657878161	
-30.875	0.0001062357889517103	0.0002550427677914798	
-30.84375	0.0001074136475641748	0.0002578704807830644	
-30.8125	0.0001109470706997579	0.0002663532531629749	
-30.78125	0.0001140956968116799	0.0002739122342394004	
-30.75	0.0001153623967453316	0.0002769532306891624	
-30.71875	0.0001151077285244054	0.0002763418426760036	
-30.6875	0.0001146207996104801	0.000275172860931239	
-30.65625	0.0001145351165037414	0.0002749671594730839	
-30.625	0.0001141416520583803	0.0002740225600856021	
-30.59375	0.0001119523750927051	0.000268766711164089	
-30.5625	0.0001072057348463463	0.0002573713398105421	
-30.53125	0.0001009055012816902	0.0002422462202823851	
-30.5	9.535622780666036e-05	0.0002289239483788294	
-30.46875	9.310822754304469e-05	0.0002235271210489252	
-30.4375	9.535422227018465e-05	0.000228919133640042	
-30.40625	0.000101367976024282	0.0002433564943204297	
-30.375	0.000108858881257124	0.0002613400874456818	
-30.34375	0.0001151947906447493	0.0002765508547646924	
-30.3125	0.0001184786496929085	0.0002844344927453009	
-30.28125	0.0001180714117922379	0.0002834568270983329	
-30.25	0.0001142888060885633	0.0002743758362415934	
-30.21875	0.0001080172423192281	0.0002593195449682346	
-30.1875	0.0001002992348226097	0.0002407907420742521	
-30.15625	9.253563104864805e-05	0.0002221524751202825	
-30.125	8.645346501994259e-05	0.0002075508754763672	
-30.09375	8.356514036789902e-05	0.0002006168062629084	
-30.0625	8.43569365251484e-05	0.0002025176899995872	
-30.03125	8.784782730685421e-05	0.0002108983539529439	
-30	9.190062635690781e-05	0.0002206280043582155	
-29.96875	9.438992870322924e-05	0.0002266041312975487	
-29.9375	9.439927578954306e-05	0.0002266265710684375	
-29.90625	9.261054925640514e-05	0.0002223323330311889	
-29.875	9.061030433119612e-05	0.0002175302977940989	
-29.84375	8.957109552119408e-05	0.0002150354446581497	
-29.8125	8.956645501125785e-05	0.0002150243040763384	
-29.78125	8.963211206590817e-05	0.0002151819285182359	
-29.75	8.883828250575549e-05	0.0002132761631431789	
-29.71875	8.717704385255648e-05	0.0002092879882705223	
-29.6875	8.585259676764347e-05	0.0002061083568707582	
-29.65625	8.641546008389265e-05	0.0002074596361287277	
