ui	rmin	rmax	fmin	fmax	
0	-0.003105835532493606	0.3944411126266819	-0.3944411126266819	-0.003105835532493606	
0.03125	-0.003105835532493606	0.3944411126266819	-0.3944411126266819	-0.003105835532493606	
0.0625	-0.003105835532493606	0.3944411126266819	-0.3944411126266819	-0.003105835532493606	
0.09375	-0.003105835532493606	0.3882294415616947	-0.3944411126266819	-0.003105835532493606	
0.125	-0.003105835532493606	0.3758060994317206	-0.3944411126266819	-0.003105835532493606	
0.15625	-0.003105835532493606	0.3695944283667335	-0.3944411126266819	-0.003105835532493606	
0.1875	-0.003105835532493606	0.3571710862367592	-0.3820177704967077	-0.003105835532493606	
0.21875	-0.003105835532493606	0.344747744106785	-0.3695944283667335	-0.003105835532493606	
0.25	-0.003105835532493606	0.3323244019768108	-0.3633827573017464	-0.003105835532493606	
0.28125	-0.003105835532493606	0.3199010598468366	-0.3509594151717721	-0.003105835532493606	
0.3125	-0.003105835532493606	0.3136893887818494	-0.3385360730417978	-0.003105835532493606	
0.34375	-0.003105835532493606	0.3012660466518752	-0.3261127309118236	-0.003105835532493606	
0.375	-0.003105835532493606	0.2888427045219009	-0.3136893887818494	-0.003105835532493606	
0.40625	-0.003105835532493606	0.2764193623919268	-0.3012660466518752	-0.003105835532493606	
0.4375	0.02795251979244201	0.2702076913269396	-0.295054375586888	-0.04037586192241627	
0.46875	0.04658753298740337	0.2702076913269396	-0.295054375586888	-0.06522254618236473	
0.5	0.07143421724735183	0.2764193623919268	-0.295054375586888	-0.08385755937732603	
0.53125	0.09006923044231319	0.2826310334569138	-0.3012660466518752	-0.1024925725722874	
0.5625	0.1024925725722874	0.2826310334569138	-0.3074777177168623	-0.1149159147022616	
0.59375	0.09628090150730029	0.2826310334569138	-0.3074777177168623	-0.1149159147022616	
0.625	0.09628090150730029	0.2826310334569138	-0.3012660466518752	-0.1149159147022616	
0.65625	0.08385755937732609	0.2764193623919268	-0.295054375586888	-0.1024925725722874	
0.6875	0.07143421724735183	0.2764193623919268	-0.295054375586888	-0.09006923044231319	
0.71875	0.05279920405239047	0.2764193623919268	-0.3012660466518752	-0.07143421724735183	
0.75	0.03416419085742917	0.2826310334569138	-0.3012660466518752	-0.05279920405239052	
0.78125	0.01552917766246781	0.2764193623919268	-0.3012660466518752	-0.02795251979244207	
0.8125	-0.003105835532493606	0.2764193623919268	-0.295054375586888	-0.003105835532493606	
0.84375	-0.003105835532493606	0.2702076913269396	-0.2888427045219009	-0.003105835532493606	
0.875	-0.003105835532493606	0.2577843491969654	-0.2888427045219009	-0.003105835532493606	
0.90625	-0.003105835532493606	0.2577843491969654	-0.2888427045219009	-0.003105835532493606	
0.9375	-0.003105835532493606	0.2515726781319783	-0.2826310334569138	-0.003105835532493606	
0.96875	-0.003105835532493606	0.2515726781319783	-0.2826310334569138	-0.003105835532493606	
1	-0.003105835532493606	0.3944411126266819	-0.3944411126266819	-0.003105835532493606	
