volt	        -0.5	    -0.46875	     -0.4375	    -0.40625	      -0.375	    -0.34375	     -0.3125	    -0.28125	       -0.25	    -0.21875	     -0.1875	    -0.15625	      -0.125	    -0.09375	     -0.0625	    -0.03125	           0	     0.03125	      0.0625	     0.09375	       0.125	     0.15625	      0.1875	     0.21875	        0.25	     0.28125	      0.3125	     0.34375	       0.375	     0.40625	      0.4375	     0.46875	         0.5	
-0.3987039593934695	0.0003151484250598149	0.000517634949989542	0.0001074439265999457	1.4265055428656e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003151484250598149	
-0.3925268513479119	0.0005194321363039449	0.001289573116689062	0.0004984693643899122	9.4505992214846e-05	1.449325248513989e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005194321363039449	
-0.3863497433023544	0.0007268110552941981	0.001816236583248189	0.001049780004156847	0.000253204733858644	4.529141401606215e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007268110552941981	
-0.3801726352567969	0.0009997521019977878	0.002192424773647566	0.001553533496084461	0.00059734919607497	0.0001231926461236891	1.666916704172292e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009997521019977878	
-0.3739955272112394	0.001325593062907846	0.00263030782727244	0.002083707625700587	0.001116240587292332	0.0003333448071582174	5.741601981037896e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001325593062907846	
-0.3678184191656818	0.001775242333662832	0.003217161404295467	0.002546949473172484	0.00162265005500962	0.0007264742808176368	0.0001741001891024394	2.841226576454566e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001775242333662832	
-0.3616413111201243	0.002333786640576879	0.004168165149625091	0.003112351119706625	0.002196818536013024	0.001192070016902756	0.0004222855650569808	9.660170359945525e-05	5.820089396573132e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002333786640576879	
-0.3554642030745667	0.002926940997743031	0.005268139418352868	0.003908493002053764	0.002674697892873	0.001726508702292289	0.0008945786312391303	0.0002538162408299412	4.656071517258505e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002926940997743031	
-0.3492870950290092	0.003581718127309271	0.005945278161071745	0.004963557133748313	0.003371902476948562	0.002304427145137242	0.00137428021610649	0.0005758219194947921	0.0001164017879314626	2.192104041243441e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003581718127309271	
