ui	rmin	rmax	fmin	fmax	
0	-0.003088554022778772	0.3922463608929033	-0.3922463608929033	-0.003088554022778772	
0.03125	-0.003088554022778772	0.3922463608929033	-0.3922463608929033	-0.003088554022778772	
0.0625	-0.003088554022778772	0.3922463608929033	-0.3922463608929033	-0.003088554022778772	
0.09375	-0.003088554022778772	0.3922463608929033	-0.3922463608929033	-0.003088554022778772	
0.125	-0.003088554022778772	0.3860692528473457	-0.3798921448017882	-0.003088554022778772	
0.15625	-0.003088554022778772	0.3737150367562307	-0.3675379287106731	-0.003088554022778772	
0.1875	-0.003088554022778772	0.3675379287106731	-0.3613608206651157	-0.003088554022778772	
0.21875	-0.003088554022778772	0.3551837126195582	-0.3490066045740006	-0.003088554022778772	
0.25	-0.003088554022778772	0.3428294965284431	-0.3366523884828855	-0.003088554022778772	
0.28125	-0.003088554022778772	0.3366523884828855	-0.330475280437328	-0.003088554022778772	
0.3125	-0.003088554022778772	0.3242981723917705	-0.3181210643462129	-0.003088554022778772	
0.34375	-0.003088554022778772	0.3181210643462129	-0.3119439563006554	-0.003088554022778772	
0.375	-0.003088554022778772	0.3119439563006554	-0.2995897402095403	-0.003088554022778772	
0.40625	0.02779698620500889	0.3057668482550979	-0.2934126321639828	-0.02779698620500889	
0.4375	0.05250541838723902	0.2934126321639828	-0.2810584160728677	-0.05250541838723902	
0.46875	0.07721385056946914	0.2995897402095403	-0.2934126321639828	-0.07103674252391159	
0.5	0.1019222827516993	0.3057668482550979	-0.2995897402095403	-0.09574517470614172	
0.53125	0.120453606888372	0.3119439563006554	-0.3057668482550978	-0.1142764988428143	
0.5625	0.1389849310250445	0.3119439563006554	-0.3057668482550978	-0.1328078229794869	
0.59375	0.1328078229794869	0.3119439563006554	-0.3057668482550978	-0.1389849310250444	
0.625	0.1328078229794869	0.3119439563006554	-0.3057668482550978	-0.1389849310250444	
0.65625	0.1328078229794869	0.3119439563006554	-0.3057668482550978	-0.1328078229794869	
0.6875	0.1328078229794869	0.3119439563006554	-0.3057668482550978	-0.1266307149339294	
0.71875	0.1142764988428145	0.3119439563006554	-0.3057668482550978	-0.1080993907972568	
0.75	0.08956806666058423	0.3119439563006554	-0.2995897402095403	-0.08339095861502663	
0.78125	0.05868252643279662	0.3057668482550979	-0.2934126321639828	-0.05250541838723902	
0.8125	0.02779698620500889	0.2934126321639828	-0.2872355241184252	-0.02161987815945135	
0.84375	-0.003088554022778772	0.2872355241184252	-0.2748813080273101	-0.003088554022778772	
0.875	-0.003088554022778772	0.2687041999817527	-0.2563499838906376	-0.003088554022778772	
0.90625	-0.003088554022778772	0.2501728758450801	-0.2501728758450801	-0.003088554022778772	
0.9375	-0.003088554022778772	0.2439957677995226	-0.237818659753965	-0.003088554022778772	
0.96875	-0.003088554022778772	0.237818659753965	-0.2316415517084074	-0.003088554022778772	
1	-0.003088554022778772	0.3922463608929033	-0.3922463608929033	-0.003088554022778772	
