x	        -0.5	    -0.46875	     -0.4375	    -0.40625	      -0.375	    -0.34375	     -0.3125	    -0.28125	       -0.25	    -0.21875	     -0.1875	    -0.15625	      -0.125	    -0.09375	     -0.0625	    -0.03125	           0	     0.03125	      0.0625	     0.09375	       0.125	     0.15625	      0.1875	     0.21875	        0.25	     0.28125	      0.3125	     0.34375	       0.375	     0.40625	      0.4375	     0.46875	         0.5	
-0.2719088761344117	-0.6004368591478245	-0.5955365432412921	-0.6120332221986319	-0.5884182317254185	-0.6005392581742284	-0.6063609869660362	-0.5974577487562542	-0.605295506416874	-0.6019152180460303	-0.5974960727133896	-0.6053284123990904	-0.6021606264328611	-0.598198501479142	-0.6197306364066524	-0.5983909127816867	-0.6147503357265742	-0.597541223770883	-0.6123865518822178	-0.5978338885821046	-0.6140695751509495	-0.6019376150888174	-0.618604488992798	-0.5983007315055835	-0.6095237287447638	-0.617225862382154	-0.6026103950396872	-0.6118645829794662	-0.6005071791968396	-0.4312684487091146	-0.3016990272935663	-0.2042938559677432	-0.1139363664028971	-0.1254763529980313	
-0.2669513455581078	-0.4267114818664558	-0.5939398426448401	-0.6120332215678659	-0.5884182317254185	-0.6005392581742284	-0.6063609869660362	-0.5974577487562542	-0.605295506416874	-0.6019152180460303	-0.5974960727133896	-0.6053284123990904	-0.6021606264328611	-0.598198501479142	-0.6197306364066524	-0.5983909127816867	-0.6147503357265742	-0.597541223770883	-0.6123865518822178	-0.5978338885821046	-0.6140695751509495	-0.6019376150888174	-0.6186044889927979	-0.5983007315055811	-0.6095237167954705	-0.6172242321335185	-0.6009817305422139	-0.4319315237166552	-0.3011793750196062	-0.3053042248725265	-0.3017395690813806	-0.3010910197513322	-0.282753600045606	-0.2039134316508598	
-0.2619938149818041	-0.4278012858575584	-0.59395832185626	-0.6120332215607566	-0.5884182317254217	-0.6005392581742306	-0.6063609869660405	-0.5974577487562542	-0.605295506416874	-0.6019152180460303	-0.5974960727133896	-0.6053284123990904	-0.6021606264328611	-0.598198501479142	-0.6197306364066524	-0.5983909127816867	-0.6147503357265742	-0.597541223770883	-0.6123865518822178	-0.5978338885821046	-0.6140695751509495	-0.6019376150888174	-0.6186044889927954	-0.5983007191600768	-0.6078705668315214	-0.4354671087122901	-0.3013205934832122	-0.3067014608835104	-0.3016929264522935	-0.3055196780817542	-0.3019727033418483	-0.3013048756997717	-0.2829862905252256	-0.2045666128269339	
-0.2570362844055002	-0.4469707993168152	-0.5941710520400663	-0.6120243567892792	-0.5884110276979804	-0.6005330734998513	-0.6063559561979533	-0.597454032468211	-0.6052929584655595	-0.6019139162834128	-0.5974959896474183	-0.6053284119308957	-0.6021606264316803	-0.5981985014791407	-0.6197306364066524	-0.5983909127816867	-0.6147503357265742	-0.597541223770883	-0.6123865518822178	-0.5978338885821046	-0.6140695751509494	-0.6019376150888153	-0.6186044789069793	-0.5970441546457186	-0.4649415322951495	-0.4720744589466355	-0.4614886608035347	-0.4680267563100458	-0.460898606095496	-0.4662983467797519	-0.4603105730484225	-0.3583071098032448	-0.2589242585371505	-0.1950176522514407	
-0.2520787538291964	-0.319100342058162	-0.3738757336094117	-0.407914489570503	-0.4159493101506482	-0.4486437927840896	-0.4792503206361555	-0.4998781085848845	-0.5360986461406914	-0.5651875723034149	-0.5950569945871832	-0.6053114338522708	-0.6021605878507834	-0.5981984997843852	-0.6197306363472799	-0.5983909127802646	-0.6147503357265462	-0.5975412237708826	-0.6123865518822178	-0.5978338885821045	-0.6140695751509481	-0.601937613025741	-0.6183242994383136	-0.5641669371707371	-0.5778131419866982	-0.5847163194390413	-0.5707946825700067	-0.5495170060683949	-0.5109831286393109	-0.4882835224397115	-0.4330059012485274	-0.3872840786993135	-0.3280765954767998	-0.2900512540409641	
-0.2471212232528926	-0.4116101940295251	-0.4832729846609438	-0.5260232311216076	-0.5321145447346164	-0.5427258675934641	-0.5480128505498753	-0.5405207407126802	-0.5474118352343835	-0.5446240134151171	-0.5381218919548687	-0.5709387169399279	-0.5975793417413667	-0.597996040960791	-0.6197292694201341	-0.59839091269388	-0.6147503357265734	-0.597541223770883	-0.6123865518822177	-0.5978338885821034	-0.6140695733227403	-0.6017051943777684	-0.5876676377828975	-0.5722328747490967	-0.5825824257688822	-0.5893222684567267	-0.5488482113432305	-0.507081211360791	-0.4526455448279293	-0.3961681415909161	-0.3382118124023167	-0.305176010938339	-0.2581416951111136	-0.2229501433446073	
-0.2421636926765888	-0.3618630738096523	-0.4159458551429617	-0.4551409080731254	-0.4645024486670727	-0.5175306354607094	-0.5558066675799753	-0.5656249181595604	-0.5730690148832164	-0.5701350527334993	-0.5660543693140035	-0.5735555391276442	-0.5677372053825761	-0.5787898483778948	-0.6183789344951077	-0.5983822640974563	-0.6147503356758537	-0.597541223770883	-0.6123865518822177	-0.5978338885381291	-0.6139237510918391	-0.5835063741877499	-0.6036733726262812	-0.5834311118818323	-0.5592813172379667	-0.5026715067381491	-0.4382338496559414	-0.4088228670422869	-0.3680607814105397	-0.3417836514588557	-0.3277897876671837	-0.3174270373435291	-0.2985501113217038	-0.2657725213132731	
-0.237206162100285	-0.3224839402411135	-0.3410889085904439	-0.3733243590456926	-0.381653980908799	-0.4109755720658041	-0.4408164641811892	-0.4707576901274514	-0.5073095540408132	-0.5264047252270529	-0.5433108569101075	-0.5721413253519118	-0.5823339284692258	-0.5889602712537533	-0.6112111803639043	-0.5976789305588659	-0.614743545534994	-0.5975411353689064	-0.6123863633613316	-0.597832978474593	-0.6139033196373556	-0.5915090287807969	-0.5832218546598785	-0.5264416697326786	-0.5016775905778323	-0.4803305736175711	-0.4377826928435893	-0.4188913138806296	-0.3896945778794556	-0.3793290365624954	-0.3590864363862585	-0.3498640943591635	-0.3149723600186589	-0.310630914600276	
-0.2322486315239812	-0.3081343274746483	-0.3142038672142909	-0.3297498517372163	-0.3255700019691514	-0.3407119763353485	-0.3603473501214363	-0.3750241546082326	-0.4152931589201844	-0.4571059522977659	-0.4908179095524099	-0.5231490720083281	-0.5478687081776151	-0.562745768693352	-0.5983777557722771	-0.5832681714683821	-0.6053377021172321	-0.5895677917887922	-0.5965708688940232	-0.5737027545125601	-0.5755744863231939	-0.5608628933620724	-0.5443422784104985	-0.5137551195053713	-0.5022928405082319	-0.4850258067239385	-0.4575008749763225	-0.4414785179618603	-0.4167191452222307	-0.4060152989502762	-0.3833544419374892	-0.36211575538864	-0.3245655895289925	-0.3310302231314871	
