ui	rmin	rmax	fmin	fmax	
0	0.09122514196879872	0.1999197263234139	-0.008411560356265224	0.09122514196879872	
0.03125	0.09122514196879872	0.1999197263234139	-0.008411560356265224	0.09122514196879872	
0.0625	0.1636881836643452	0.1999197263234139	0.1636881982052089	0	
0.09375	0.1274566410052765	0.1999197263234139	0.1274566700870038	0	
0.125	0.1002829367531681	0.1999197263234139	0.10028302399835	0	
0.15625	0.09122514196879872	0.1999197263234139	0.08216725993924745	0.09122514196879872	
0.1875	0.09122514196879872	0.1999197263234139	0.07310937790969618	0.09122514196879872	
0.21875	0.09122514196879872	0.1999197263234139	0.06405149588014492	0.09122514196879872	
0.25	0.09122514196879872	0.1999197263234139	0.06405149588014492	0.09122514196879872	
0.28125	0.09122514196879872	0.1999197263234139	0.06405149588014492	0.09122514196879872	
0.3125	0.09122514196879872	0.1999197263234139	0.06405149588014492	0.09122514196879872	
0.34375	0.09122514196879872	0.1999197263234139	0.07310937790969618	0.09122514196879872	
0.375	0.09122514196879872	0.1999197263234139	0.08216725993924745	0.09122514196879872	
0.40625	0.09122514196879872	0.1999197263234139	0.09122514196879872	0.09122514196879872	
0.4375	0.100282980375759	0.1999197263234139	0.10028302399835	0	
0.46875	0.1002829367531681	0.1999197263234139	0.10028302399835	0	
0.5	0.1093408187827194	0.1999197263234139	0.1093409060279013	0	
0.53125	0.1183987444348616	0.1999197263234139	0.1183987880574525	0	
0.5625	0.1274566264644128	0.1999197263234139	0.1274566700870038	0	
0.59375	0.1274565828418219	0.1999197263234139	0.1274566700870038	0	
0.625	0.1365145084939641	0.1999197263234139	0.1365145521165551	0	
0.65625	0.1455723905235154	0.1999197263234139	0.1455724341461063	0	
0.6875	0.1455723905235154	0.1999197263234139	0.1455724341461063	0	
0.71875	0.1546302725530666	0.1999197263234139	0.1546303161756576	0	
0.75	0.1636881691234816	0.1999197263234139	0.1636881982052089	0	
0.78125	0.1636881545826179	0.1999197263234139	0.1636881982052089	0	
0.8125	0.1727460366121692	0.1999197263234139	0.1727460802347601	0	
0.84375	0.1727460366121692	0.1999197263234139	0.1727460802347601	0	
0.875	0.1818039404530159	0.1999197263234139	0.1818039622643114	0	
0.90625	0.1908618355693445	0.1999197263234139	0.1908618442938627	0	
0.9375	0.1908618152121354	0.1999197263234139	0.1908618442938627	0	
0.96875	0.1999197088743775	0.1999197263234139	0.1999197263234139	0	
1	0.09122514196879872	0.1999197263234139	-0.008411560356265224	0.09122514196879872	
