ui	rmin	rmax	fmin	fmax	
0	0.2995564286484779	0.3901352489439905	0.1999197263234139	0.2995564286484779	
0.03125	0.2995564286484779	0.3901352489439905	0.1999197263234139	0.2995564286484779	
0.0625	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.09375	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.125	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.15625	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.1875	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.21875	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.25	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.28125	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.3125	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.34375	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.375	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.40625	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.4375	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.46875	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.5	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.53125	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.5625	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.59375	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.625	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.65625	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.6875	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.71875	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.75	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.78125	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.8125	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.84375	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.875	0.2995564286484779	0.4082510130030931	0.1999197263234139	0.2995564286484779	
0.90625	0.2995564286484779	0.3991931309735418	0.1999197263234139	0.2995564286484779	
0.9375	0.2995564286484779	0.3991931309735418	0.1999197263234139	0.2995564286484779	
0.96875	0.2995564286484779	0.3901352489439905	0.1999197263234139	0.2995564286484779	
1	0.2995564286484779	0.3901352489439905	0.1999197263234139	0.2995564286484779	
