0	0	0	0	
6.25e-12	511.6789701385907	-4648.573483923002	-4648.573483923003	
1.25e-11	883.0877543624425	-8022.800570550715	-8022.800570550718	
1.875e-11	844.4136111586433	-7671.448233326218	-7671.448233326221	
2.5e-11	712.0890347928387	-6469.28719594264	-6469.287195942642	
3.125e-11	573.2431436815757	-5207.880402480213	-5207.880402480214	
3.75e-11	464.6971602653377	-4221.74649017393	-4221.746490173931	
4.375e-11	376.6604737108689	-3421.93835600746	-3421.93835600746	
5e-11	301.2907079116746	-2737.208445457995	-2737.208445457996	
5.624999999999999e-11	235.2010906180071	-2136.788164186499	-2136.788164186499	
6.249999999999999e-11	196.6826174495522	-1786.850043483668	-1786.850043483668	
6.875e-11	157.0230113320335	-1426.544876670367	-1426.544876670367	
7.5e-11	124.719600344407	-1133.070258729774	-1133.070258729774	
8.125e-11	89.72505226369402	-815.1468566808256	-815.1468566808256	
8.750000000000001e-11	67.06599856119263	-609.2906690291501	-609.2906690291501	
9.375000000000001e-11	49.90004213566922	-453.3389641458996	-453.3389641458996	
1e-10	35.64763374218892	-323.8566481655969	-323.8566481655969	
1.0625e-10	24.32914674608689	-221.0288563286867	-221.0288563286867	
1.125e-10	18.04228731780158	-163.9131241848449	-163.9131241848449	
1.1875e-10	12.06249226031932	-109.5870361123021	-109.5870361123021	
1.25e-10	0.1263261079333483	-1.147665296131095	-1.147665296131095	
1.3125e-10	-3.778803018768559	34.33020423493344	34.33020423493344	
1.375e-10	-1.554066474410239	14.1186029534169	14.1186029534169	
1.4375e-10	-1.960958807810473	17.81519598509358	17.81519598509358	
1.500000000000001e-10	-1.720944518643952	15.63468021714699	15.63468021714699	
1.562500000000001e-10	9.201708452124041	-83.59698266957466	-83.59698266957466	
1.625000000000001e-10	14.18504644531589	-128.8703166402167	-128.8703166402167	
1.687500000000001e-10	13.29086058324234	-120.7466904240562	-120.7466904240562	
1.750000000000001e-10	12.10612876678137	-109.983471219266	-109.983471219266	
1.812500000000001e-10	9.262703899290742	-84.15112273674235	-84.15112273674235	
1.875000000000001e-10	10.45482177100182	-94.98144382114029	-94.98144382114029	
1.937500000000001e-10	5.053100164903956	-45.90711921714844	-45.90711921714844	
2.000000000000001e-10	1.71444359241726	-15.57561968290636	-15.57561968290636	
2.062500000000001e-10	-4650.527611201567	17.75305125128967	17.75305125128967	
2.125000000000001e-10	-8028.494853998441	51.73235284594523	51.73235284594523	
2.187500000000001e-10	-7678.640343614765	65.33993124335758	65.33993124335758	
2.250000000000001e-10	-6471.243639927005	17.77414881942796	17.77414881942796	
2.312500000000001e-10	-5206.545581017373	-12.12680511564139	-12.12680511564139	
2.375000000000001e-10	-4220.862781507542	-8.028532283432872	-8.028532283432872	
2.437500000000001e-10	-3414.632769042965	-66.37082994310397	-66.37082994310397	
2.500000000000001e-10	-2723.232855636832	-126.9674154702461	-126.9674154702461	
2.562500000000001e-10	-2125.066734663233	-106.4882892975934	-106.4882892975934	
2.625000000000001e-10	-1783.412333944701	-31.23160174922768	-31.23160174922768	
2.687500000000001e-10	-1426.627859714232	0.7539868729361814	0.7539868729361814	
2.750000000000001e-10	-1133.963698747459	8.116759486753596	8.116759486753596	
2.812500000000001e-10	-814.431321008176	-6.500519011964547	-6.500519011964547	
2.875000000000001e-10	-603.1089522689143	-56.16055509528206	-56.16055509528206	
2.937500000000001e-10	-451.9326763141717	-12.77602246218385	-12.77602246218385	
3.000000000000002e-10	-327.4656724097981	32.78761262493668	32.78761262493668	
3.062500000000002e-10	-227.6097426354131	59.78680550633371	59.78680550633371	
3.125000000000002e-10	-169.8972566556129	54.36549321835585	54.36549321835585	
3.187500000000002e-10	-114.676947892642	46.24155058863284	46.24155058863284	
3.250000000000002e-10	-7.947182704935535	61.77321765221622	61.77321765221622	
3.312500000000002e-10	26.91589231303033	67.3585898169902	67.3585898169902	
3.375000000000002e-10	8.577800362738179	50.33786720786439	50.33786720786439	
3.437500000000002e-10	16.30788077188083	13.6938704820023	13.6938704820023	
3.500000000000002e-10	17.81732822264593	-19.82922936961325	-19.82922936961325	
3.562500000000002e-10	-79.15920054292981	-40.31699085693621	-40.31699085693621	
3.625000000000002e-10	-127.4101361667164	-13.26565413072675	-13.26565413072675	
3.687500000000002e-10	-125.1018771690948	39.56661664972887	39.56661664972887	
3.750000000000002e-10	-115.2719869862894	48.04585618245444	48.04585618245444	
3.812500000000002e-10	-88.88751156546419	43.02981526649333	43.02981526649333	
3.875000000000002e-10	-96.3208567920864	12.16848843909411	12.16848843909411	
3.937500000000002e-10	-42.10800980124552	-34.51468666427301	-34.51468666427301	
4.000000000000002e-10	-9.86778445898099	-51.85534890372817	-51.85534890372817	
4.062500000000002e-10	2071.993849762811	-92.3398069119301	-92.3398069119301	
4.125000000000002e-10	3592.352008580801	-116.5000185210363	-116.5000185210363	
4.187500000000002e-10	3450.203350863073	-105.0608378072585	-105.0608378072585	
4.250000000000002e-10	2871.637416745089	-83.39916979237874	-83.39916979237874	
4.312500000000002e-10	2279.67731411817	-16.2458058117147	-16.2458058117147	
4.375000000000002e-10	1846.047788846196	21.03626717265439	21.03626717265439	
4.437500000000003e-10	1435.458551046689	26.07176585733813	26.07176585733813	
4.500000000000003e-10	1071.796639244064	44.01456643598957	44.01456643598957	
4.562500000000003e-10	827.0755566723469	54.75856323933167	54.75856323933167	
4.625000000000003e-10	749.2346587478428	47.69377670577089	47.69377670577089	
4.687500000000003e-10	626.5532214308849	13.47223221869574	13.47223221869574	
4.750000000000002e-10	506.6298649018735	-2.52544651857483	-2.52544651857483	
4.812500000000002e-10	352.5566906738588	-5.630698129976903	-5.630698129976903	
4.875000000000001e-10	212.302964480436	-4.955269528039755	-4.955269528039755	
4.937500000000001e-10	182.7570416467973	34.6111783677908	34.6111783677908	
5e-10	167.2473845394398	72.19712161444583	72.19712161444583	
5.0625e-10	149.3959026570921	68.88207337850987	68.88207337850987	
5.124999999999999e-10	120.8286986003754	50.99273669983975	50.99273669983975	
5.187499999999999e-10	91.2873226019108	28.54471548018521	28.54471548018521	
