*213
volt	          -1	    -0.96875	     -0.9375	    -0.90625	      -0.875	    -0.84375	     -0.8125	    -0.78125	       -0.75	    -0.71875	     -0.6875	    -0.65625	      -0.625	    -0.59375	     -0.5625	    -0.53125	        -0.5	    -0.46875	     -0.4375	    -0.40625	      -0.375	    -0.34375	     -0.3125	    -0.28125	       -0.25	    -0.21875	     -0.1875	    -0.15625	      -0.125	    -0.09375	     -0.0625	    -0.03125	           0	     0.03125	      0.0625	     0.09375	       0.125	     0.15625	      0.1875	     0.21875	        0.25	     0.28125	      0.3125	     0.34375	       0.375	     0.40625	      0.4375	     0.46875	         0.5	     0.53125	      0.5625	     0.59375	       0.625	     0.65625	      0.6875	     0.71875	        0.75	     0.78125	      0.8125	     0.84375	       0.875	     0.90625	      0.9375	     0.96875	
-0.3066115901685383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-0.3016540595922345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-0.2966965290159307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-0.2917389984396269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-0.2867814678633231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-0.2818239372870193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-0.2768664067107155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-0.2719088761344117	0	0	0	0	0	0	0	0	0	0	0	0	0.003525891688122249	0.003429648402275321	0.003401238008251975	0.003554651943098992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003525891688122249	0.003429648402275321	0.003401238008251975	0.003554651943098992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-0.2669513455581078	0	0	0	0	0	0	0	0	0	0	0.003706714580667809	0.003529559233920713	0	0	0	0	0.002233919951897649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003706714580667809	0.003529559233920713	0	0	0	0	0.002233919951897649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-0.2619938149818041	0	0	0	0	0	0	0	0	0.004052948425284338	0.003909808870028697	0	0	0	0	0	0	0.002233919951897649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004052948425284338	0.003909808870028697	0	0	0	0	0	0	0.002233919951897649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-0.2570362844055002	0	0	0	0	0	0	0	0.00438964754275462	0	0	0	0	0	0	0.003191442018957929	0.003344251983850142	0.002503938936737614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00438964754275462	0	0	0	0	0	0	0.003191442018957929	0.003344251983850142	0.002503938936737614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
-0.2520787538291964	0	0	0	0	0	0	0.004677554731761908	0	0	0	0.003348745259793348	0.003511966415309271	0.003525891688122249	0.006660569513951511	0.006813071773539004	0.006688503967700284	0.006949509233535801	0.003539165379697437	0.003422853572243536	0.003515119393603578	0.003512811365312684	0.003606887469605512	0.00376643856833094	0.003794900410463995	0.004052651646184574	0.0002519032691446485	0	0	0	0	0	0	0	0	0	0	0	0	0.004677554731761908	0	0	0	0.003348745259793348	0.003511966415309271	0.003525891688122249	0.006660569513951511	0.006813071773539004	0.006688503967700284	0.006949509233535801	0.003539165379697437	0.003422853572243536	0.003515119393603578	0.003512811365312684	0.003606887469605512	0.00376643856833094	0.003794900410463995	0.004052651646184574	0.0002519032691446485	0	0	0	0	0	0	
-0.2471212232528926	0	0	0	0	0	0.005091375115388642	0	0	0	0.003668643089260571	0.007339525817671213	0.007083308593432161	0.01057767506436675	0.01046203026638004	0.007001676248762945	0.007109303886197984	0.008530651330330648	0.003935634932496388	0.003422853572243536	0	0	0	0	0	0	0.003831983063957986	0.004385665295861626	0.0006239653998364584	2.72063602424389e-05	0	0	0	0	0	0	0	0	0.005091375115388642	0	0	0	0.003668643089260571	0.007339525817671213	0.007083308593432161	0.01057767506436675	0.01046203026638004	0.007001676248762945	0.007109303886197984	0.008530651330330648	0.003935634932496388	0.003422853572243536	0	0	0	0	0	0	0.003831983063957986	0.004385665295861626	0.0006239653998364584	2.72063602424389e-05	0	0	0	
-0.2421636926765888	0	0	0	0	0.005510975597194038	0	8.743092956564315e-06	0.008508531779133721	0.0158279630714531	0.01566359565999035	0.01155201640654229	0.01058208039478285	0.01057767506436675	0.003660428481680763	0.003394880554030944	0	0.01286069804083132	0.007277603414204819	0.006845707144487073	0.01054535818081073	0.007231357477254272	0.003786670022607656	0	0	0	0	0	0.003948931708554025	0.004824594549659165	0.0003275336714539518	0	0	0	0	0	0	0.005510975597194038	0	8.743092956564315e-06	0.008508531779133721	0.0158279630714531	0.01566359565999035	0.01155201640654229	0.01058208039478285	0.01057767506436675	0.003660428481680763	0.003394880554030944	0	0.01286069804083132	0.007277603414204819	0.006845707144487073	0.01054535818081073	0.007231357477254272	0.003786670022607656	0	0	0	0	0	0.003948931708554025	0.004824594549659165	0.0003275336714539518	0	0	
-0.237206162100285	0	0	0	1.091929548705517e-05	0.01102195119438808	0.005091375115388642	0.01782716653843464	0.01731517669356978	0.01254267590553726	0.01561243928225166	0.01133954429350713	0.01058647859943571	0.007051783376244497	0.006867844214898991	0.003407595462473007	0.006909977609014863	0.01101649621138311	0.01019611750444212	0.01026856071673061	0.01054535818081073	0.0105493774335247	0.01746812230607081	0.01175457370016802	0.007589800820927989	0.008105303292369147	0.008157594756340838	0.004385665295861626	0.004572897108390483	0	0.004982481911208599	0.0003579706319447207	0	0	0	0	1.091929548705517e-05	0.01102195119438808	0.005091375115388642	0.01782716653843464	0.01731517669356978	0.01254267590553726	0.01561243928225166	0.01133954429350713	0.01058647859943571	0.007051783376244497	0.006867844214898991	0.003407595462473007	0.006909977609014863	0.01101649621138311	0.01019611750444212	0.01026856071673061	0.01054535818081073	0.0105493774335247	0.01746812230607081	0.01175457370016802	0.007589800820927989	0.008105303292369147	0.008157594756340838	0.004385665295861626	0.004572897108390483	0	0.004982481911208599	0.0003579706319447207	0	
-0.2322486315239812	0.006257285546645042	0.006097838971459834	0.006033380948800842	0.01167272687566198	0.01020131370670622	0.0197405777838402	0.01475834091068056	0.01807003197195001	0.01621179370113735	0.01197302840884177	0.01460745777116754	0.01058867770176214	0.01057547824711558	0.01027826094389052	0.01360283288160089	0.01401042254956026	0.01104294136969218	0.003925256148391704	0.006845707144487073	0.007030238787207156	0.0103217560117225	0.01784791294928784	0.02966451709798842	0.03059328125295553	0.02479313801488245	0.01645004681838538	0.01753992868170453	0.01371014385394081	0.009999848853554209	0.005630932412268948	0.00544549264352272	0.0003853579106045208	0.006257285546645042	0.006097838971459834	0.006033380948800842	0.01167272687566198	0.01020131370670622	0.0197405777838402	0.01475834091068056	0.01807003197195001	0.01621179370113735	0.01197302840884177	0.01460745777116754	0.01058867770176214	0.01057547824711558	0.01027826094389052	0.01360283288160089	0.01401042254956026	0.01104294136969218	0.003925256148391704	0.006845707144487073	0.007030238787207156	0.0103217560117225	0.01784791294928784	0.02966451709798842	0.03059328125295553	0.02479313801488245	0.01645004681838538	0.01753992868170453	0.01371014385394081	0.009999848853554209	0.005630932412268948	0.00544549264352272	0.0003853579106045208	
