x	        -0.5	    -0.46875	     -0.4375	    -0.40625	      -0.375	    -0.34375	     -0.3125	    -0.28125	       -0.25	    -0.21875	     -0.1875	    -0.15625	      -0.125	    -0.09375	     -0.0625	    -0.03125	           0	     0.03125	      0.0625	     0.09375	       0.125	     0.15625	      0.1875	     0.21875	        0.25	     0.28125	      0.3125	     0.34375	       0.375	     0.40625	      0.4375	     0.46875	         0.5	
-0.3878009411994104	-0.2425270100558212	-0.4044995499270045	-0.5121088205269856	-0.5533913684900792	-0.5568280510419421	-0.5528430062741412	-0.5536139035518015	-0.561037686009648	-0.567934017950489	-0.5706380561649508	-0.5741890068858631	-0.5853991166383505	-0.5973856111183937	-0.6026116493293141	-0.6022004291481906	-0.6029059042893983	-0.6028593585825915	-0.6027332908188733	-0.6028348554799923	-0.6028327581465833	-0.602907955299568	-0.6024455614933145	-0.6030191095749473	-0.602713078680596	-0.6029560812392829	-0.6022352182678938	-0.6022663565387589	-0.6005624978269765	-0.5939866198201762	-0.5823174980157722	-0.5703436841216492	-0.5601299806127932	-0.3535740715327458	
-0.3815892701344233	-0.2426198716606765	-0.4049308299439589	-0.4859379655005148	-0.5348085742608375	-0.5517293733680897	-0.551675612965207	-0.5533994902249593	-0.5610360993137763	-0.5679340179502325	-0.5706380561649508	-0.5741890068858631	-0.5853991166383505	-0.5973856111183937	-0.6026116493293141	-0.6022004291481906	-0.6029059042893983	-0.6028593585825915	-0.6027332908188733	-0.6028348554799923	-0.6028327581465833	-0.602907955299568	-0.6024455614933145	-0.6030191095749473	-0.602713078680596	-0.6029560812392829	-0.6022352182678938	-0.6022663565387589	-0.6005624978269765	-0.5939866198201762	-0.5823174980157722	-0.5703436841324897	-0.5601529022343383	-0.3540316408835026	
-0.3753775990694361	-0.2424800850320036	-0.4045530275945783	-0.474722097411129	-0.5212138029562885	-0.5472744693553079	-0.5508689452038766	-0.5533228422783978	-0.5610355543679593	-0.5679340179485323	-0.5706380561649508	-0.5741890068858631	-0.5853991166383505	-0.5973856111183937	-0.6026116493293141	-0.6022004291481906	-0.6029059042893983	-0.6028593585825915	-0.6027332908188733	-0.6028348554799923	-0.6028327581465833	-0.602907955299568	-0.6024455614933145	-0.6030191095749473	-0.602713078680596	-0.6029560812392829	-0.6022352182678938	-0.6022663565387589	-0.6005624978269765	-0.5939866198201762	-0.5823174980157722	-0.5703436841495674	-0.5601896677667695	-0.3550244362756078	
-0.369165928004449	-0.2407056496835404	-0.3994091737299304	-0.4672402846378735	-0.5139569819048027	-0.539150053592538	-0.5480297259415492	-0.5527908775092528	-0.5609305328619667	-0.5679332399063511	-0.5706380561648832	-0.5741890068858631	-0.5853991166383505	-0.5973856111183937	-0.6026116493293141	-0.6022004291481906	-0.6029059042893983	-0.6028593585825915	-0.6027332908188733	-0.6028348554799923	-0.6028327581465833	-0.602907955299568	-0.6024455614933145	-0.6030191095749473	-0.602713078680596	-0.6029560812392829	-0.6022352182678938	-0.6022663565387589	-0.6005624978269765	-0.5939866198201762	-0.5823174980157722	-0.5703436841876646	-0.5602718825588173	-0.358463614221183	
-0.3629542569394619	-0.2403375909181144	-0.3981531078447358	-0.4586062669837587	-0.5038084495310978	-0.5298442013051423	-0.5444978340906981	-0.551740591012583	-0.5608767624288515	-0.5679328873310331	-0.5706380561640164	-0.5741890068858631	-0.5853991166383505	-0.5973856111183937	-0.6026116493293141	-0.6022004291481906	-0.6029059042893983	-0.6028593585825915	-0.6027332908188733	-0.6028348554799923	-0.6028327581465833	-0.602907955299568	-0.6024455614933145	-0.6030191095749473	-0.602713078680596	-0.6029560812392829	-0.6022352182678938	-0.6022663565387589	-0.6005624978269765	-0.5939866198201762	-0.5823174980157722	-0.5703436842240088	-0.5603504289814881	-0.3606700145260573	
-0.3567425858744748	-0.2390995254618189	-0.3942310945451642	-0.4504456555022252	-0.4948722510328133	-0.5222984344672803	-0.5383358768582623	-0.5500465043737197	-0.5604347630660528	-0.5678701979389903	-0.5706376058056728	-0.5741890068851011	-0.5853991166383505	-0.5973856111183937	-0.6026116493293141	-0.6022004291481906	-0.6029059042893983	-0.6028593585825915	-0.6027332908188733	-0.6028348554799923	-0.6028327581465833	-0.602907955299568	-0.6024455614933145	-0.6030191095749473	-0.602713078680596	-0.6029560812392829	-0.6022352182678938	-0.6022663565387589	-0.6005624978269765	-0.5939866198201762	-0.5823174980157722	-0.5703436842793639	-0.5604684068804833	-0.3645084318876243	
-0.3505309148094877	-0.2389474932425842	-0.3933958163322587	-0.4429105016619792	-0.4840031070469867	-0.5140875969351399	-0.5322434319703453	-0.5470161764498288	-0.5595657428029763	-0.5677346039080076	-0.5705887105316567	-0.5741886377192827	-0.5853991166383162	-0.5973856111183937	-0.6026116493293141	-0.6022004291481906	-0.6029059042893983	-0.6028593585825915	-0.6027332908188733	-0.6028348554799923	-0.6028327581465833	-0.602907955299568	-0.6024455614933145	-0.6030191095749473	-0.602713078680596	-0.6029560812392829	-0.6022352182678938	-0.6022663565387589	-0.6005624978269765	-0.5939866198201762	-0.5823174980157722	-0.570343684337806	-0.5605944246164298	-0.3674603676302833	
-0.3443192437445006	-0.2388154100948242	-0.3920528030037404	-0.4374478449262567	-0.4751348381693244	-0.5046690910448091	-0.5255825788332776	-0.5422086140872232	-0.557919766048502	-0.5674034439716727	-0.5705970257084887	-0.5741887242132158	-0.5853991166380095	-0.5973856111183937	-0.6026116493293141	-0.6022004291481906	-0.6029059042893983	-0.6028593585825915	-0.6027332908188733	-0.6028348554799923	-0.6028327581465833	-0.602907955299568	-0.6024455614933145	-0.6030191095749473	-0.602713078680596	-0.6029560812392829	-0.6022352182678938	-0.6022663565387589	-0.6005624978269765	-0.5939866198201762	-0.5823174980157722	-0.5703436844105684	-0.5607480964427495	-0.3712035176239012	
-0.3381075726795135	-0.2396608974209998	-0.3932367333797932	-0.4326946201422341	-0.4659431988753202	-0.4945280228596827	-0.5177628771971575	-0.5366429670171926	-0.5550985913817981	-0.5664092792636294	-0.5704961631440307	-0.5741532758345539	-0.5853988489196166	-0.5973856111183787	-0.6026116493293141	-0.6022004291481906	-0.6029059042893983	-0.6028593585825915	-0.6027332908188733	-0.6028348554799923	-0.6028327581465833	-0.602907955299568	-0.6024455614933145	-0.6030191095749473	-0.602713078680596	-0.6029560812392829	-0.6022352182678938	-0.6022663565387589	-0.6005624978269765	-0.5939866198201762	-0.5823174980157722	-0.5703436844888737	-0.5609163029611052	-0.3741794054683675	
