0.3130196561873168	-16	
0.3130196561873168	-15.97176593870157	
0.3146043455186946	-15.57176593870157	
0.3161383425382077	-15.17176593870157	
0.3177655475300146	-14.77176593870156	
0.3194635989863733	-14.37176593870156	
0.3211435324419226	-13.97176593870156	
0.3228496917486455	-13.57176593870156	
0.3245859467274024	-13.17176593870156	
0.3263488229920909	-12.77176593870156	
0.3281414539444749	-12.37176593870156	
0.3299649582132521	-11.97176593870156	
0.3318209065153805	-11.57176593870156	
0.3337110271350575	-11.17176593870156	
0.3356373274770139	-10.77176593870156	
0.337601899867788	-10.37176593870156	
0.33960709458536	-9.97176593870156	
0.3416555010202015	-9.57176593870156	
0.34375	-9.17176593870156	
0.359375	-6.473944778865846	
0.375	-3.776123619030132	
0.40625	-1.647277842998378	
0.4375	-1.224905997903564	
0.46875	-0.5826033981103673	
0.5	-0.3959959767787408	
